loss,accuracy,val_loss,val_accuracy
0.0026857561561175517,1.0,0.3376554383068449,0.9111111164093018
0.002660689772003227,1.0,0.3379709739962386,0.9222221970558167
0.0026031603312326804,1.0,0.34414437452538144,0.9222221970558167
0.0026211044686432513,1.0,0.33470193853394853,0.9222221970558167
0.0025590367692833143,1.0,0.3432625133233766,0.9111111164093018
0.002453465009522107,1.0,0.33796057002618907,0.9222221970558167
0.0023969114932697265,1.0,0.33464941720788677,0.9222221970558167
0.002348080125456262,1.0,0.3427399194178482,0.9222221970558167
0.0022967376384056275,1.0,0.3419998044044607,0.9222221970558167
0.002276263805106282,1.0,0.34848279423183864,0.9111111164093018
0.002257158904750314,1.0,0.3460022966066996,0.9222221970558167
0.002219861311217149,1.0,0.3432584934867918,0.9222221970558167
0.0021758923698346026,1.0,0.33998143313866525,0.9222221970558167
0.002124952965985156,1.0,0.3429596239493953,0.9222221970558167
0.00211488992596666,1.0,0.3467897436478072,0.9222221970558167
0.0020582544229303798,1.0,0.34383364161993896,0.9222221970558167
0.0020438667360900176,1.0,0.34397654716028936,0.9222221970558167
0.0020343905676984127,1.0,0.3485319226980209,0.9222221970558167
0.0020147822667948073,1.0,0.34117942395516565,0.9222221970558167
0.0019596157336814538,1.0,0.35169613754066326,0.9222221970558167
0.0019319699520969557,1.0,0.35080852541658614,0.9222221970558167
0.0019121094994867841,1.0,0.3572677433904674,0.9111111164093018
0.0018736108309692807,1.0,0.3498413969607403,0.9222221970558167
0.0018514768737885687,1.0,0.3507209971961048,0.9222221970558167
0.001830872994226714,1.0,0.3552153987085654,0.9222221970558167
0.001814939443849855,1.0,0.34782632676263653,0.9222221970558167
0.001757643325254321,1.0,0.35466217146151596,0.9222221970558167
0.0017975439569757631,1.0,0.34560215063910515,0.9222221970558167
0.0017073721650780903,1.0,0.3549163829224805,0.9222221970558167
0.0017227150461015602,1.0,0.3583979591416816,0.9222221970558167
0.0016785724230835007,1.0,0.3518624071031809,0.9222221970558167
0.0016513993544827422,1.0,0.34589709996556245,0.9222221970558167
0.001638805077204274,1.0,0.35044696115785173,0.9222221970558167
0.0016070609532309592,1.0,0.34746182311533225,0.9222221970558167
0.001591054854604105,1.0,0.35064848652626907,0.9222221970558167
0.0015869447883839409,1.0,0.3508805184625089,0.9222221970558167
0.0015594134779853953,1.0,0.35397173220602174,0.9222221970558167
0.001545998262655404,1.0,0.35223102104953596,0.9222221970558167
0.0015356705161846346,1.0,0.34929491062648593,0.9222221970558167
0.00151168220779962,1.0,0.355760229140934,0.9222221970558167
0.0015149655635468661,1.0,0.35452615971056123,0.9222221970558167
0.0014607597155392997,1.0,0.35062260690869557,0.9222221970558167
0.0014490103491375016,1.0,0.35205790826843847,0.9222221970558167
0.0014568497633768453,1.0,0.35276317306173344,0.9222221970558167
0.00145385806940289,1.0,0.35769646934544047,0.9222221970558167
0.001420466356082923,1.0,0.3566634860769328,0.9222221970558167
0.0013962547838067016,1.0,0.3592116020516389,0.9222221970558167
0.0013828518231295878,1.0,0.35924059886278376,0.9222221970558167
0.0013848181248047493,1.0,0.3508238185973217,0.9222221970558167
0.0013623242266476154,1.0,0.3569108936107821,0.9222221970558167
0.0013379624410946335,1.0,0.35969483783054684,0.9222221970558167
0.0013373147864412102,1.0,0.3596887025206039,0.9222221970558167
0.0013103362741983598,1.0,0.35989596608819235,0.9222221970558167
